GEOID,NAME,variable,estimate,moe
04013103609,"Census Tract 1036.09, Maricopa County, Arizona",med_income,31532,4362
04013103611,"Census Tract 1036.11, Maricopa County, Arizona",total_pop,296,NA
04013103611,"Census Tract 1036.11, Maricopa County, Arizona",med_age,49.2,4
04013103611,"Census Tract 1036.11, Maricopa County, Arizona",med_income,85113,4850
04013103612,"Census Tract 1036.12, Maricopa County, Arizona",total_pop,253,NA
04013103612,"Census Tract 1036.12, Maricopa County, Arizona",med_age,34.8,3.6
04013103612,"Census Tract 1036.12, Maricopa County, Arizona",med_income,46277,12910
04013103614,"Census Tract 1036.14, Maricopa County, Arizona",total_pop,280,NA
04013103614,"Census Tract 1036.14, Maricopa County, Arizona",med_age,45.9,2.1
04013103614,"Census Tract 1036.14, Maricopa County, Arizona",med_income,58897,13246
04013103615,"Census Tract 1036.15, Maricopa County, Arizona",total_pop,374,NA
04013103615,"Census Tract 1036.15, Maricopa County, Arizona",med_age,30.3,1.9
04013103615,"Census Tract 1036.15, Maricopa County, Arizona",med_income,22384,3061
04013103701,"Census Tract 1037.01, Maricopa County, Arizona",total_pop,243,NA
04013103701,"Census Tract 1037.01, Maricopa County, Arizona",med_age,42.7,2.1
04013103701,"Census Tract 1037.01, Maricopa County, Arizona",med_income,40655,14878
04013103702,"Census Tract 1037.02, Maricopa County, Arizona",total_pop,268,NA
04013103702,"Census Tract 1037.02, Maricopa County, Arizona",med_age,44.3,8.3
04013103702,"Census Tract 1037.02, Maricopa County, Arizona",med_income,51996,6371
04013103900,"Census Tract 1039, Maricopa County, Arizona",total_pop,294,NA
04013103900,"Census Tract 1039, Maricopa County, Arizona",med_age,32.4,1.4
04013103900,"Census Tract 1039, Maricopa County, Arizona",med_income,36096,5050
04013104000,"Census Tract 1040, Maricopa County, Arizona",total_pop,284,NA
04013104000,"Census Tract 1040, Maricopa County, Arizona",med_age,34.3,3
04013104000,"Census Tract 1040, Maricopa County, Arizona",med_income,40233,7473
04013104100,"Census Tract 1041, Maricopa County, Arizona",total_pop,280,NA
04013104100,"Census Tract 1041, Maricopa County, Arizona",med_age,33,2.7
04013104100,"Census Tract 1041, Maricopa County, Arizona",med_income,40625,7281
04013104202,"Census Tract 1042.02, Maricopa County, Arizona",total_pop,395,NA
04013104202,"Census Tract 1042.02, Maricopa County, Arizona",med_age,41.4,4.8
04013104202,"Census Tract 1042.02, Maricopa County, Arizona",med_income,52246,9255
04013104203,"Census Tract 1042.03, Maricopa County, Arizona",total_pop,311,NA
04013104203,"Census Tract 1042.03, Maricopa County, Arizona",med_age,42.2,2.7
04013104203,"Census Tract 1042.03, Maricopa County, Arizona",med_income,55973,3587
04013104204,"Census Tract 1042.04, Maricopa County, Arizona",total_pop,287,NA
04013104204,"Census Tract 1042.04, Maricopa County, Arizona",med_age,44.1,3.7
04013104204,"Census Tract 1042.04, Maricopa County, Arizona",med_income,61659,5526
04013104205,"Census Tract 1042.05, Maricopa County, Arizona",total_pop,221,NA
04013104205,"Census Tract 1042.05, Maricopa County, Arizona",med_age,37.2,4.1
04013104205,"Census Tract 1042.05, Maricopa County, Arizona",med_income,37629,4945
04013104206,"Census Tract 1042.06, Maricopa County, Arizona",total_pop,319,NA
04013104206,"Census Tract 1042.06, Maricopa County, Arizona",med_age,39.2,3.2
04013104206,"Census Tract 1042.06, Maricopa County, Arizona",med_income,50063,4207
04013104207,"Census Tract 1042.07, Maricopa County, Arizona",total_pop,312,NA
04013104207,"Census Tract 1042.07, Maricopa County, Arizona",med_age,37.2,3.6
04013104207,"Census Tract 1042.07, Maricopa County, Arizona",med_income,53963,10856
04013104212,"Census Tract 1042.12, Maricopa County, Arizona",total_pop,336,NA
04013104212,"Census Tract 1042.12, Maricopa County, Arizona",med_age,35,3.6
04013104212,"Census Tract 1042.12, Maricopa County, Arizona",med_income,57656,7849
04013104214,"Census Tract 1042.14, Maricopa County, Arizona",total_pop,315,NA
04013104214,"Census Tract 1042.14, Maricopa County, Arizona",med_age,45.2,3.6
04013104214,"Census Tract 1042.14, Maricopa County, Arizona",med_income,73221,18047
04013104215,"Census Tract 1042.15, Maricopa County, Arizona",total_pop,337,NA
04013104215,"Census Tract 1042.15, Maricopa County, Arizona",med_age,37.6,3.6
04013104215,"Census Tract 1042.15, Maricopa County, Arizona",med_income,47125,8085
04013104216,"Census Tract 1042.16, Maricopa County, Arizona",total_pop,380,NA
04013104216,"Census Tract 1042.16, Maricopa County, Arizona",med_age,36.3,3.6
04013104216,"Census Tract 1042.16, Maricopa County, Arizona",med_income,48258,4222
04013104217,"Census Tract 1042.17, Maricopa County, Arizona",total_pop,371,NA
04013104217,"Census Tract 1042.17, Maricopa County, Arizona",med_age,37.6,3.6
04013104217,"Census Tract 1042.17, Maricopa County, Arizona",med_income,55346,7018
04013104218,"Census Tract 1042.18, Maricopa County, Arizona",total_pop,286,NA
04013104218,"Census Tract 1042.18, Maricopa County, Arizona",med_age,36.9,4.4
04013104218,"Census Tract 1042.18, Maricopa County, Arizona",med_income,46719,11785
04013104219,"Census Tract 1042.19, Maricopa County, Arizona",total_pop,371,NA
04013104219,"Census Tract 1042.19, Maricopa County, Arizona",med_age,38.4,2.5
04013104219,"Census Tract 1042.19, Maricopa County, Arizona",med_income,61250,12057
04013104221,"Census Tract 1042.21, Maricopa County, Arizona",total_pop,448,NA
04013104221,"Census Tract 1042.21, Maricopa County, Arizona",med_age,35.4,2.9
04013104221,"Census Tract 1042.21, Maricopa County, Arizona",med_income,59972,8993
04013104222,"Census Tract 1042.22, Maricopa County, Arizona",total_pop,306,NA
04013104222,"Census Tract 1042.22, Maricopa County, Arizona",med_age,36.7,6.1
04013104222,"Census Tract 1042.22, Maricopa County, Arizona",med_income,53578,7646
04013104223,"Census Tract 1042.23, Maricopa County, Arizona",total_pop,260,NA
04013104223,"Census Tract 1042.23, Maricopa County, Arizona",med_age,39.8,3.4
04013104223,"Census Tract 1042.23, Maricopa County, Arizona",med_income,96875,17896
04013104224,"Census Tract 1042.24, Maricopa County, Arizona",total_pop,371,NA
04013104224,"Census Tract 1042.24, Maricopa County, Arizona",med_age,37.2,4.3
04013104224,"Census Tract 1042.24, Maricopa County, Arizona",med_income,47813,10555
04013104225,"Census Tract 1042.25, Maricopa County, Arizona",total_pop,308,NA
04013104225,"Census Tract 1042.25, Maricopa County, Arizona",med_age,37.6,3
04013104225,"Census Tract 1042.25, Maricopa County, Arizona",med_income,66516,6016
04013104226,"Census Tract 1042.26, Maricopa County, Arizona",total_pop,325,NA
04013104226,"Census Tract 1042.26, Maricopa County, Arizona",med_age,37.9,5.3
04013104226,"Census Tract 1042.26, Maricopa County, Arizona",med_income,54276,6112
04013104227,"Census Tract 1042.27, Maricopa County, Arizona",total_pop,213,NA
04013104227,"Census Tract 1042.27, Maricopa County, Arizona",med_age,40.5,7.5
04013104227,"Census Tract 1042.27, Maricopa County, Arizona",med_income,47798,10479
04013104301,"Census Tract 1043.01, Maricopa County, Arizona",total_pop,217,NA
04013104301,"Census Tract 1043.01, Maricopa County, Arizona",med_age,33.7,1.8
04013104301,"Census Tract 1043.01, Maricopa County, Arizona",med_income,53828,8765
04013104302,"Census Tract 1043.02, Maricopa County, Arizona",total_pop,196,NA
04013104302,"Census Tract 1043.02, Maricopa County, Arizona",med_age,39.8,7
04013104302,"Census Tract 1043.02, Maricopa County, Arizona",med_income,32443,12798
04013104401,"Census Tract 1044.01, Maricopa County, Arizona",total_pop,184,NA
04013104401,"Census Tract 1044.01, Maricopa County, Arizona",med_age,35.5,2.7
04013104401,"Census Tract 1044.01, Maricopa County, Arizona",med_income,32369,6313
04013104402,"Census Tract 1044.02, Maricopa County, Arizona",total_pop,177,NA
04013104402,"Census Tract 1044.02, Maricopa County, Arizona",med_age,29.2,2.2
04013104402,"Census Tract 1044.02, Maricopa County, Arizona",med_income,39444,6740
04013104501,"Census Tract 1045.01, Maricopa County, Arizona",total_pop,237,NA
04013104501,"Census Tract 1045.01, Maricopa County, Arizona",med_age,35.3,4.7
04013104501,"Census Tract 1045.01, Maricopa County, Arizona",med_income,24025,6502
04013104502,"Census Tract 1045.02, Maricopa County, Arizona",total_pop,352,NA
04013104502,"Census Tract 1045.02, Maricopa County, Arizona",med_age,24.2,3.3
04013104502,"Census Tract 1045.02, Maricopa County, Arizona",med_income,22604,3881
04013104600,"Census Tract 1046, Maricopa County, Arizona",total_pop,300,NA
04013104600,"Census Tract 1046, Maricopa County, Arizona",med_age,30.4,5.3
04013104600,"Census Tract 1046, Maricopa County, Arizona",med_income,39716,5526
04013104701,"Census Tract 1047.01, Maricopa County, Arizona",total_pop,170,NA
04013104701,"Census Tract 1047.01, Maricopa County, Arizona",med_age,35.3,5.4
04013104701,"Census Tract 1047.01, Maricopa County, Arizona",med_income,36268,6021
04013104702,"Census Tract 1047.02, Maricopa County, Arizona",total_pop,230,NA
04013104702,"Census Tract 1047.02, Maricopa County, Arizona",med_age,36.9,6.8
04013104702,"Census Tract 1047.02, Maricopa County, Arizona",med_income,25972,1623
04013104801,"Census Tract 1048.01, Maricopa County, Arizona",total_pop,314,NA
04013104801,"Census Tract 1048.01, Maricopa County, Arizona",med_age,51.2,4.6
04013104801,"Census Tract 1048.01, Maricopa County, Arizona",med_income,94609,14603
04013104802,"Census Tract 1048.02, Maricopa County, Arizona",total_pop,326,NA
04013104802,"Census Tract 1048.02, Maricopa County, Arizona",med_age,45.5,3.3
04013104802,"Census Tract 1048.02, Maricopa County, Arizona",med_income,61563,13471
04013104900,"Census Tract 1049, Maricopa County, Arizona",total_pop,368,NA
04013104900,"Census Tract 1049, Maricopa County, Arizona",med_age,42.9,1.7
04013104900,"Census Tract 1049, Maricopa County, Arizona",med_income,73406,7287
04013105002,"Census Tract 1050.02, Maricopa County, Arizona",total_pop,220,NA
04013105002,"Census Tract 1050.02, Maricopa County, Arizona",med_age,52,3.3
04013105002,"Census Tract 1050.02, Maricopa County, Arizona",med_income,123884,30716
04013105003,"Census Tract 1050.03, Maricopa County, Arizona",total_pop,348,NA
04013105003,"Census Tract 1050.03, Maricopa County, Arizona",med_age,50.8,1.8
04013105003,"Census Tract 1050.03, Maricopa County, Arizona",med_income,145221,49552
04013105004,"Census Tract 1050.04, Maricopa County, Arizona",total_pop,263,NA
04013105004,"Census Tract 1050.04, Maricopa County, Arizona",med_age,54.7,2.9
04013105004,"Census Tract 1050.04, Maricopa County, Arizona",med_income,119583,31505
04013105101,"Census Tract 1051.01, Maricopa County, Arizona",total_pop,379,NA
04013105101,"Census Tract 1051.01, Maricopa County, Arizona",med_age,50.3,1.2
04013105101,"Census Tract 1051.01, Maricopa County, Arizona",med_income,106141,15168
04013105102,"Census Tract 1051.02, Maricopa County, Arizona",total_pop,237,NA
04013105102,"Census Tract 1051.02, Maricopa County, Arizona",med_age,51.7,2.5
04013105102,"Census Tract 1051.02, Maricopa County, Arizona",med_income,73194,15705
04013105103,"Census Tract 1051.03, Maricopa County, Arizona",total_pop,243,NA
04013105103,"Census Tract 1051.03, Maricopa County, Arizona",med_age,55.4,2.4
04013105103,"Census Tract 1051.03, Maricopa County, Arizona",med_income,177778,45177
04013105200,"Census Tract 1052, Maricopa County, Arizona",total_pop,252,NA
04013105200,"Census Tract 1052, Maricopa County, Arizona",med_age,35.8,8.2
04013105200,"Census Tract 1052, Maricopa County, Arizona",med_income,44797,7153
04013105300,"Census Tract 1053, Maricopa County, Arizona",total_pop,277,NA
04013105300,"Census Tract 1053, Maricopa County, Arizona",med_age,45.1,3.8
04013105300,"Census Tract 1053, Maricopa County, Arizona",med_income,54737,8630
04013105400,"Census Tract 1054, Maricopa County, Arizona",total_pop,306,NA
04013105400,"Census Tract 1054, Maricopa County, Arizona",med_age,45.4,3.7
04013105400,"Census Tract 1054, Maricopa County, Arizona",med_income,80644,16636
04013105501,"Census Tract 1055.01, Maricopa County, Arizona",total_pop,212,NA
04013105501,"Census Tract 1055.01, Maricopa County, Arizona",med_age,27.7,4.2
04013105501,"Census Tract 1055.01, Maricopa County, Arizona",med_income,28571,6296
04013105502,"Census Tract 1055.02, Maricopa County, Arizona",total_pop,153,NA
04013105502,"Census Tract 1055.02, Maricopa County, Arizona",med_age,26.5,6
04013105502,"Census Tract 1055.02, Maricopa County, Arizona",med_income,27156,5100
04013105503,"Census Tract 1055.03, Maricopa County, Arizona",total_pop,181,NA
04013105503,"Census Tract 1055.03, Maricopa County, Arizona",med_age,28.6,3.1
04013105503,"Census Tract 1055.03, Maricopa County, Arizona",med_income,19194,2635
04013105601,"Census Tract 1056.01, Maricopa County, Arizona",total_pop,293,NA
04013105601,"Census Tract 1056.01, Maricopa County, Arizona",med_age,30.9,2.7
04013105601,"Census Tract 1056.01, Maricopa County, Arizona",med_income,38281,13001
04013105602,"Census Tract 1056.02, Maricopa County, Arizona",total_pop,274,NA
04013105602,"Census Tract 1056.02, Maricopa County, Arizona",med_age,26.3,1.4
04013105602,"Census Tract 1056.02, Maricopa County, Arizona",med_income,38506,7801
04013105701,"Census Tract 1057.01, Maricopa County, Arizona",total_pop,197,NA
04013105701,"Census Tract 1057.01, Maricopa County, Arizona",med_age,36.7,4.2
04013105701,"Census Tract 1057.01, Maricopa County, Arizona",med_income,53571,6273
04013105702,"Census Tract 1057.02, Maricopa County, Arizona",total_pop,279,NA
04013105702,"Census Tract 1057.02, Maricopa County, Arizona",med_age,36.4,2
04013105702,"Census Tract 1057.02, Maricopa County, Arizona",med_income,33472,6186
04013105800,"Census Tract 1058, Maricopa County, Arizona",total_pop,388,NA
04013105800,"Census Tract 1058, Maricopa County, Arizona",med_age,34.3,3.1
04013105800,"Census Tract 1058, Maricopa County, Arizona",med_income,51059,7310
04013105900,"Census Tract 1059, Maricopa County, Arizona",total_pop,297,NA
04013105900,"Census Tract 1059, Maricopa County, Arizona",med_age,40.2,3.6
04013105900,"Census Tract 1059, Maricopa County, Arizona",med_income,31859,7256
04013106001,"Census Tract 1060.01, Maricopa County, Arizona",total_pop,118,NA
04013106001,"Census Tract 1060.01, Maricopa County, Arizona",med_age,29.2,2.6
04013106001,"Census Tract 1060.01, Maricopa County, Arizona",med_income,26783,5152
04013106002,"Census Tract 1060.02, Maricopa County, Arizona",total_pop,193,NA
04013106002,"Census Tract 1060.02, Maricopa County, Arizona",med_age,38.1,5.8
04013106002,"Census Tract 1060.02, Maricopa County, Arizona",med_income,26445,6083
04013106003,"Census Tract 1060.03, Maricopa County, Arizona",total_pop,223,NA
04013106003,"Census Tract 1060.03, Maricopa County, Arizona",med_age,38.1,7.7
04013106003,"Census Tract 1060.03, Maricopa County, Arizona",med_income,38397,4490
04013106100,"Census Tract 1061, Maricopa County, Arizona",total_pop,281,NA
04013106100,"Census Tract 1061, Maricopa County, Arizona",med_age,43.7,2.9
04013106100,"Census Tract 1061, Maricopa County, Arizona",med_income,55879,4998
04013106200,"Census Tract 1062, Maricopa County, Arizona",total_pop,331,NA
04013106200,"Census Tract 1062, Maricopa County, Arizona",med_age,44.5,5.8
04013106200,"Census Tract 1062, Maricopa County, Arizona",med_income,144226,28559
04013106300,"Census Tract 1063, Maricopa County, Arizona",total_pop,231,NA
04013106300,"Census Tract 1063, Maricopa County, Arizona",med_age,45.3,4.9
04013106300,"Census Tract 1063, Maricopa County, Arizona",med_income,43919,6099
04013106400,"Census Tract 1064, Maricopa County, Arizona",total_pop,227,NA
04013106400,"Census Tract 1064, Maricopa County, Arizona",med_age,42.6,4.2
04013106400,"Census Tract 1064, Maricopa County, Arizona",med_income,59728,18146
04013106501,"Census Tract 1065.01, Maricopa County, Arizona",total_pop,240,NA
04013106501,"Census Tract 1065.01, Maricopa County, Arizona",med_age,36.1,4.3
04013106501,"Census Tract 1065.01, Maricopa County, Arizona",med_income,50882,16011
04013106502,"Census Tract 1065.02, Maricopa County, Arizona",total_pop,264,NA
04013106502,"Census Tract 1065.02, Maricopa County, Arizona",med_age,41.7,3.7
04013106502,"Census Tract 1065.02, Maricopa County, Arizona",med_income,45551,5536
04013106600,"Census Tract 1066, Maricopa County, Arizona",total_pop,337,NA
04013106600,"Census Tract 1066, Maricopa County, Arizona",med_age,46.3,3.2
04013106600,"Census Tract 1066, Maricopa County, Arizona",med_income,89063,15055
04013106701,"Census Tract 1067.01, Maricopa County, Arizona",total_pop,193,NA
04013106701,"Census Tract 1067.01, Maricopa County, Arizona",med_age,31.5,4.3
04013106701,"Census Tract 1067.01, Maricopa County, Arizona",med_income,24898,14570
04013106702,"Census Tract 1067.02, Maricopa County, Arizona",total_pop,154,NA
04013106702,"Census Tract 1067.02, Maricopa County, Arizona",med_age,35.8,9.3
04013106702,"Census Tract 1067.02, Maricopa County, Arizona",med_income,41151,8567
04013106703,"Census Tract 1067.03, Maricopa County, Arizona",total_pop,260,NA
04013106703,"Census Tract 1067.03, Maricopa County, Arizona",med_age,42.6,4.4
04013106703,"Census Tract 1067.03, Maricopa County, Arizona",med_income,72946,13325
04013106801,"Census Tract 1068.01, Maricopa County, Arizona",total_pop,199,NA
04013106801,"Census Tract 1068.01, Maricopa County, Arizona",med_age,27.7,4
04013106801,"Census Tract 1068.01, Maricopa County, Arizona",med_income,19547,4016
04013106802,"Census Tract 1068.02, Maricopa County, Arizona",total_pop,269,NA
04013106802,"Census Tract 1068.02, Maricopa County, Arizona",med_age,38.3,4.4
04013106802,"Census Tract 1068.02, Maricopa County, Arizona",med_income,37594,9602
04013106900,"Census Tract 1069, Maricopa County, Arizona",total_pop,304,NA
04013106900,"Census Tract 1069, Maricopa County, Arizona",med_age,30.8,3.7
04013106900,"Census Tract 1069, Maricopa County, Arizona",med_income,47885,10412
04013107000,"Census Tract 1070, Maricopa County, Arizona",total_pop,238,NA
04013107000,"Census Tract 1070, Maricopa County, Arizona",med_age,30.7,3.8
04013107000,"Census Tract 1070, Maricopa County, Arizona",med_income,37273,11891
04013107101,"Census Tract 1071.01, Maricopa County, Arizona",total_pop,324,NA
04013107101,"Census Tract 1071.01, Maricopa County, Arizona",med_age,30.3,7.9
04013107101,"Census Tract 1071.01, Maricopa County, Arizona",med_income,29295,5422
04013107102,"Census Tract 1071.02, Maricopa County, Arizona",total_pop,307,NA
04013107102,"Census Tract 1071.02, Maricopa County, Arizona",med_age,27.3,4.7
04013107102,"Census Tract 1071.02, Maricopa County, Arizona",med_income,26142,8864
04013107201,"Census Tract 1072.01, Maricopa County, Arizona",total_pop,269,NA
04013107201,"Census Tract 1072.01, Maricopa County, Arizona",med_age,22.7,3.3
04013107201,"Census Tract 1072.01, Maricopa County, Arizona",med_income,23646,6056
04013107202,"Census Tract 1072.02, Maricopa County, Arizona",total_pop,346,NA
04013107202,"Census Tract 1072.02, Maricopa County, Arizona",med_age,30.3,8.3
04013107202,"Census Tract 1072.02, Maricopa County, Arizona",med_income,33250,5299
04013107300,"Census Tract 1073, Maricopa County, Arizona",total_pop,292,NA
04013107300,"Census Tract 1073, Maricopa County, Arizona",med_age,32.7,5.3
04013107300,"Census Tract 1073, Maricopa County, Arizona",med_income,35500,7338
04013107400,"Census Tract 1074, Maricopa County, Arizona",total_pop,327,NA
04013107400,"Census Tract 1074, Maricopa County, Arizona",med_age,30.5,2.8
04013107400,"Census Tract 1074, Maricopa County, Arizona",med_income,26503,5080
04013107500,"Census Tract 1075, Maricopa County, Arizona",total_pop,275,NA
04013107500,"Census Tract 1075, Maricopa County, Arizona",med_age,47.6,2.2
04013107500,"Census Tract 1075, Maricopa County, Arizona",med_income,61891,12409
04013107601,"Census Tract 1076.01, Maricopa County, Arizona",total_pop,220,NA
04013107601,"Census Tract 1076.01, Maricopa County, Arizona",med_age,38.8,3.5
04013107601,"Census Tract 1076.01, Maricopa County, Arizona",med_income,32656,4260
04013107602,"Census Tract 1076.02, Maricopa County, Arizona",total_pop,197,NA
04013107602,"Census Tract 1076.02, Maricopa County, Arizona",med_age,32.2,2.8
04013107602,"Census Tract 1076.02, Maricopa County, Arizona",med_income,51392,13694
04013107700,"Census Tract 1077, Maricopa County, Arizona",total_pop,273,NA
04013107700,"Census Tract 1077, Maricopa County, Arizona",med_age,40.5,7.9
04013107700,"Census Tract 1077, Maricopa County, Arizona",med_income,43287,13421
04013107800,"Census Tract 1078, Maricopa County, Arizona",total_pop,214,NA
04013107800,"Census Tract 1078, Maricopa County, Arizona",med_age,55.9,2.3
04013107800,"Census Tract 1078, Maricopa County, Arizona",med_income,100827,13399
04013107900,"Census Tract 1079, Maricopa County, Arizona",total_pop,339,NA
04013107900,"Census Tract 1079, Maricopa County, Arizona",med_age,47.8,2.5
04013107900,"Census Tract 1079, Maricopa County, Arizona",med_income,79531,26863
04013108000,"Census Tract 1080, Maricopa County, Arizona",total_pop,288,NA
04013108000,"Census Tract 1080, Maricopa County, Arizona",med_age,41.7,2.9
04013108000,"Census Tract 1080, Maricopa County, Arizona",med_income,151364,27597
04013108100,"Census Tract 1081, Maricopa County, Arizona",total_pop,250,NA
04013108100,"Census Tract 1081, Maricopa County, Arizona",med_age,40.8,5.6
04013108100,"Census Tract 1081, Maricopa County, Arizona",med_income,70714,7513
04013108200,"Census Tract 1082, Maricopa County, Arizona",total_pop,271,NA
04013108200,"Census Tract 1082, Maricopa County, Arizona",med_age,37.1,3.8
04013108200,"Census Tract 1082, Maricopa County, Arizona",med_income,58750,13279
04013108301,"Census Tract 1083.01, Maricopa County, Arizona",total_pop,238,NA
04013108301,"Census Tract 1083.01, Maricopa County, Arizona",med_age,40.5,1
04013108301,"Census Tract 1083.01, Maricopa County, Arizona",med_income,79926,16542
04013108302,"Census Tract 1083.02, Maricopa County, Arizona",total_pop,182,NA
04013108302,"Census Tract 1083.02, Maricopa County, Arizona",med_age,42.5,2.8
04013108302,"Census Tract 1083.02, Maricopa County, Arizona",med_income,49231,10205
04013108400,"Census Tract 1084, Maricopa County, Arizona",total_pop,241,NA
04013108400,"Census Tract 1084, Maricopa County, Arizona",med_age,37.3,6
04013108400,"Census Tract 1084, Maricopa County, Arizona",med_income,46714,15264
04013108501,"Census Tract 1085.01, Maricopa County, Arizona",total_pop,171,NA
04013108501,"Census Tract 1085.01, Maricopa County, Arizona",med_age,34.4,1.7
04013108501,"Census Tract 1085.01, Maricopa County, Arizona",med_income,51567,4372
04013108502,"Census Tract 1085.02, Maricopa County, Arizona",total_pop,166,NA
04013108502,"Census Tract 1085.02, Maricopa County, Arizona",med_age,38.6,4.6
04013108502,"Census Tract 1085.02, Maricopa County, Arizona",med_income,47327,5283
04013108601,"Census Tract 1086.01, Maricopa County, Arizona",total_pop,158,NA
04013108601,"Census Tract 1086.01, Maricopa County, Arizona",med_age,33.2,3
04013108601,"Census Tract 1086.01, Maricopa County, Arizona",med_income,24118,5265
04013108602,"Census Tract 1086.02, Maricopa County, Arizona",total_pop,223,NA
04013108602,"Census Tract 1086.02, Maricopa County, Arizona",med_age,32.7,4
04013108602,"Census Tract 1086.02, Maricopa County, Arizona",med_income,42548,3236
04013108802,"Census Tract 1088.02, Maricopa County, Arizona",total_pop,206,NA
04013108802,"Census Tract 1088.02, Maricopa County, Arizona",med_age,42.5,1.7
04013108802,"Census Tract 1088.02, Maricopa County, Arizona",med_income,42587,5964
04013108901,"Census Tract 1089.01, Maricopa County, Arizona",total_pop,238,NA
04013108901,"Census Tract 1089.01, Maricopa County, Arizona",med_age,35.8,5.7
04013108901,"Census Tract 1089.01, Maricopa County, Arizona",med_income,35556,9654
04013108902,"Census Tract 1089.02, Maricopa County, Arizona",total_pop,293,NA
04013108902,"Census Tract 1089.02, Maricopa County, Arizona",med_age,33.3,5.2
04013108902,"Census Tract 1089.02, Maricopa County, Arizona",med_income,31672,4599
04013109001,"Census Tract 1090.01, Maricopa County, Arizona",total_pop,270,NA
04013109001,"Census Tract 1090.01, Maricopa County, Arizona",med_age,24.8,3.2
04013109001,"Census Tract 1090.01, Maricopa County, Arizona",med_income,21480,5541
04013109002,"Census Tract 1090.02, Maricopa County, Arizona",total_pop,246,NA
04013109002,"Census Tract 1090.02, Maricopa County, Arizona",med_age,24.4,5.2
04013109002,"Census Tract 1090.02, Maricopa County, Arizona",med_income,24478,3422
04013109003,"Census Tract 1090.03, Maricopa County, Arizona",total_pop,309,NA
04013109003,"Census Tract 1090.03, Maricopa County, Arizona",med_age,25.6,2.9
04013109003,"Census Tract 1090.03, Maricopa County, Arizona",med_income,19875,4219
04013109101,"Census Tract 1091.01, Maricopa County, Arizona",total_pop,318,NA
04013109101,"Census Tract 1091.01, Maricopa County, Arizona",med_age,30.6,2.1
04013109101,"Census Tract 1091.01, Maricopa County, Arizona",med_income,32531,9481
04013109102,"Census Tract 1091.02, Maricopa County, Arizona",total_pop,279,NA
04013109102,"Census Tract 1091.02, Maricopa County, Arizona",med_age,24.4,4.3
04013109102,"Census Tract 1091.02, Maricopa County, Arizona",med_income,34228,4959
04013109200,"Census Tract 1092, Maricopa County, Arizona",total_pop,282,NA
04013109200,"Census Tract 1092, Maricopa County, Arizona",med_age,28.6,3.5
04013109200,"Census Tract 1092, Maricopa County, Arizona",med_income,17721,6465
04013109300,"Census Tract 1093, Maricopa County, Arizona",total_pop,301,NA
04013109300,"Census Tract 1093, Maricopa County, Arizona",med_age,24.5,3.5
04013109300,"Census Tract 1093, Maricopa County, Arizona",med_income,27220,8425
04013109400,"Census Tract 1094, Maricopa County, Arizona",total_pop,255,NA
04013109400,"Census Tract 1094, Maricopa County, Arizona",med_age,27.2,2.9
04013109400,"Census Tract 1094, Maricopa County, Arizona",med_income,14871,5398
04013109500,"Census Tract 1095, Maricopa County, Arizona",total_pop,391,NA
04013109500,"Census Tract 1095, Maricopa County, Arizona",med_age,31.4,1.6
04013109500,"Census Tract 1095, Maricopa County, Arizona",med_income,45029,12699
04013109601,"Census Tract 1096.01, Maricopa County, Arizona",total_pop,369,NA
04013109601,"Census Tract 1096.01, Maricopa County, Arizona",med_age,26.8,2.5
04013109601,"Census Tract 1096.01, Maricopa County, Arizona",med_income,34500,9534
04013109602,"Census Tract 1096.02, Maricopa County, Arizona",total_pop,360,NA
04013109602,"Census Tract 1096.02, Maricopa County, Arizona",med_age,24.9,2.5
04013109602,"Census Tract 1096.02, Maricopa County, Arizona",med_income,35111,6265
04013109603,"Census Tract 1096.03, Maricopa County, Arizona",total_pop,259,NA
04013109603,"Census Tract 1096.03, Maricopa County, Arizona",med_age,24.4,2.7
04013109603,"Census Tract 1096.03, Maricopa County, Arizona",med_income,35779,6135
04013109604,"Census Tract 1096.04, Maricopa County, Arizona",total_pop,372,NA
04013109604,"Census Tract 1096.04, Maricopa County, Arizona",med_age,27.2,3
04013109604,"Census Tract 1096.04, Maricopa County, Arizona",med_income,27801,2982
04013109701,"Census Tract 1097.01, Maricopa County, Arizona",total_pop,341,NA
04013109701,"Census Tract 1097.01, Maricopa County, Arizona",med_age,24.8,2.2
04013109701,"Census Tract 1097.01, Maricopa County, Arizona",med_income,27222,6845
04013109702,"Census Tract 1097.02, Maricopa County, Arizona",total_pop,317,NA
04013109702,"Census Tract 1097.02, Maricopa County, Arizona",med_age,25.1,3
04013109702,"Census Tract 1097.02, Maricopa County, Arizona",med_income,30444,2216
04013109703,"Census Tract 1097.03, Maricopa County, Arizona",total_pop,280,NA
04013109703,"Census Tract 1097.03, Maricopa County, Arizona",med_age,29.7,3.4
04013109703,"Census Tract 1097.03, Maricopa County, Arizona",med_income,32420,10377
04013109704,"Census Tract 1097.04, Maricopa County, Arizona",total_pop,266,NA
04013109704,"Census Tract 1097.04, Maricopa County, Arizona",med_age,25.6,3.6
04013109704,"Census Tract 1097.04, Maricopa County, Arizona",med_income,34832,5619
04013109705,"Census Tract 1097.05, Maricopa County, Arizona",total_pop,177,NA
04013109705,"Census Tract 1097.05, Maricopa County, Arizona",med_age,26.1,2
04013109705,"Census Tract 1097.05, Maricopa County, Arizona",med_income,40172,3346
