PRECINCT_NAME,CONTEST_FULL_NAME,CANDIDATE_FULL_NAME_REP,CANDIDATE_FULL_NAME_DEM,CONTEST_TOTAL,TOTAL_REP,TOTAL_DEM,TOTAL_PCT_REP,TOTAL_PCT_DEM,MARGIN,MARGIN_PCT,WINNER,WINNING_PARTY
0056 BLUEFIELD,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",1892,1060,828,0.5602537,0.437632135,232,0.122621564,"REP - SCHWEIKERT, DAVID",REP
0057 BONANZA,US Rep CD 8,"REP - LESKO, DEBBIE","DEM - TIPIRNENI, HIRAL",1519,898,618,0.591178407,0.40684661,280,0.184331797,"REP - LESKO, DEBBIE",REP
0058 BONSALL PARK,US Rep CD 7,NA,"DEM - GALLEGO, RUBEN",276,NA,224,NA,0.811594203,177,0.641304348,"DEM - GALLEGO, RUBEN",DEM
0059 BREWER,US Rep CD 8,"REP - LESKO, DEBBIE","DEM - TIPIRNENI, HIRAL",2016,1162,852,0.576388889,0.422619048,310,0.153769841,"REP - LESKO, DEBBIE",REP
0060 BRONCO,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",2679,1678,1000,0.626353117,0.37327361,678,0.253079507,"REP - SCHWEIKERT, DAVID",REP
0061 BROOKS FARM,US Rep CD 5,"REP - BIGGS, ANDY","DEM - GREENE, JOAN",3948,2510,1435,0.635764944,0.363475177,1075,0.272289767,"REP - BIGGS, ANDY",REP
0062 BUCKEYE,US Rep CD 3,"REP - PIERSON, NICOLAS ''NICK''","DEM - GRIJALVA, RAÚL",813,476,336,0.585485855,0.413284133,140,0.172201722,"REP - PIERSON, NICOLAS ''NICK''",REP
0063 BUCKLEY,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",1306,515,788,0.394333844,0.603369066,273,0.209035222,"DEM - STANTON, GREG",DEM
0064 BUFFALO RIDGE,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",2415,1234,1175,0.510973085,0.486542443,59,0.024430642,"REP - SCHWEIKERT, DAVID",REP
0065 BULLARD,US Rep CD 3,"REP - PIERSON, NICOLAS ''NICK''","DEM - GRIJALVA, RAÚL",102,61,41,0.598039216,0.401960784,20,0.196078431,"REP - PIERSON, NICOLAS ''NICK''",REP
0066 BULLMOOSE,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",1389,736,651,0.52987761,0.468682505,85,0.061195104,"REP - FERRARA, STEPHEN L.",REP
0067 BUNKER PEAK,US Rep CD 4,"REP - GOSAR, PAUL","DEM - BRILL, DAVID",219,127,80,0.579908676,0.365296804,47,0.214611872,"REP - GOSAR, PAUL",REP
0068 BURGESS,US Rep CD 7,NA,"DEM - GALLEGO, RUBEN",1170,NA,1009,NA,0.862393162,867,0.741025641,"DEM - GALLEGO, RUBEN",DEM
0069 BUTLER,US Rep CD 8,"REP - LESKO, DEBBIE","DEM - TIPIRNENI, HIRAL",3218,1322,1890,0.41081417,0.587321318,568,0.176507147,"DEM - TIPIRNENI, HIRAL",DEM
0070 CACTUS GLEN,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",2069,1228,839,0.593523441,0.405509908,389,0.188013533,"REP - SCHWEIKERT, DAVID",REP
0071 CAIRO,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",1917,528,1389,0.27543036,0.72456964,861,0.44913928,"DEM - STANTON, GREG",DEM
0072 CALAVAR,US Rep CD 8,"REP - LESKO, DEBBIE","DEM - TIPIRNENI, HIRAL",947,478,468,0.504751848,0.494192186,10,0.010559662,"REP - LESKO, DEBBIE",REP
0073 CALAVEROS,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",1273,563,709,0.442262372,0.556952082,146,0.114689709,"DEM - MALIK, ANITA",DEM
0074 CALYPSO,US Rep CD 5,"REP - BIGGS, ANDY","DEM - GREENE, JOAN",1995,1233,760,0.618045113,0.380952381,473,0.237092732,"REP - BIGGS, ANDY",REP
0075 CAMBRIDGE,US Rep CD 7,NA,"DEM - GALLEGO, RUBEN",306,NA,270,NA,0.882352941,237,0.774509804,"DEM - GALLEGO, RUBEN",DEM
0076 CAMELOT,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",3697,1788,1907,0.48363538,0.515823641,119,0.032188261,"DEM - STANTON, GREG",DEM
0077 CAMEO,US Rep CD 8,"REP - LESKO, DEBBIE","DEM - TIPIRNENI, HIRAL",2519,1483,1034,0.588725685,0.410480349,449,0.178245335,"REP - LESKO, DEBBIE",REP
0078 CAMPBELL,US Rep CD 5,"REP - BIGGS, ANDY","DEM - GREENE, JOAN",2493,1632,860,0.654632972,0.344965905,772,0.309667068,"REP - BIGGS, ANDY",REP
0079 CAMPBELL PARK,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",1185,440,744,0.371308017,0.627848101,304,0.256540084,"DEM - STANTON, GREG",DEM
0080 CANDLELIGHT,US Rep CD 5,"REP - BIGGS, ANDY","DEM - GREENE, JOAN",3255,2261,991,0.694623656,0.304454685,1270,0.390168971,"REP - BIGGS, ANDY",REP
0081 CANTERBURY,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",2165,1093,1071,0.504849885,0.494688222,22,0.010161663,"REP - SCHWEIKERT, DAVID",REP
0082 CANYON,US Rep CD 4,"REP - GOSAR, PAUL","DEM - BRILL, DAVID",200,125,73,0.625,0.365,52,0.26,"REP - GOSAR, PAUL",REP
0083 CANYON RIM,US Rep CD 5,"REP - BIGGS, ANDY","DEM - GREENE, JOAN",2227,1340,886,0.601706331,0.397844634,454,0.203861697,"REP - BIGGS, ANDY",REP
0084 CAPITOL SCHOOL,US Rep CD 7,NA,"DEM - GALLEGO, RUBEN",1088,NA,892,NA,0.819852941,716,0.658088235,"DEM - GALLEGO, RUBEN",DEM
0085 CARDINAL,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",2472,1028,1443,0.415857605,0.583737864,415,0.167880259,"DEM - STANTON, GREG",DEM
0086 CAREFREE,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",2509,1670,839,0.665603826,0.334396174,831,0.331207652,"REP - SCHWEIKERT, DAVID",REP
0087 CARL,US Rep CD 7,NA,"DEM - GALLEGO, RUBEN",1412,NA,1181,NA,0.836402266,965,0.683427762,"DEM - GALLEGO, RUBEN",DEM
0088 CARLA VISTA,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",1467,550,913,0.374914792,0.622358555,363,0.247443763,"DEM - STANTON, GREG",DEM
0089 CAROL ANN,US Rep CD 8,"REP - LESKO, DEBBIE","DEM - TIPIRNENI, HIRAL",2300,1212,1081,0.526956522,0.47,131,0.056956522,"REP - LESKO, DEBBIE",REP
0090 CARON,US Rep CD 8,"REP - LESKO, DEBBIE","DEM - TIPIRNENI, HIRAL",1556,708,845,0.455012853,0.543059126,137,0.088046272,"DEM - TIPIRNENI, HIRAL",DEM
0091 CARRIAGE LANE,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",1975,854,1114,0.432405063,0.564050633,260,0.13164557,"DEM - STANTON, GREG",DEM
0092 CARVER,US Rep CD 7,NA,"DEM - GALLEGO, RUBEN",1823,NA,1475,NA,0.809105869,1147,0.629182666,"DEM - GALLEGO, RUBEN",DEM
0093 CASHION,US Rep CD 3,"REP - PIERSON, NICOLAS ''NICK''","DEM - GRIJALVA, RAÚL",2585,580,1994,0.224371373,0.771373308,1414,0.547001934,"DEM - GRIJALVA, RAÚL",DEM
0094 CATAMARAN,US Rep CD 5,"REP - BIGGS, ANDY","DEM - GREENE, JOAN",1933,1200,730,0.620796689,0.377651319,470,0.24314537,"REP - BIGGS, ANDY",REP
0095 CAVE BUTTES,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",2950,1566,1383,0.530847458,0.468813559,183,0.062033898,"REP - SCHWEIKERT, DAVID",REP
0096 CAVE CREEK,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",2588,1667,921,0.644126739,0.355873261,746,0.288253478,"REP - SCHWEIKERT, DAVID",REP
0097 CELAYA,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",1812,524,1286,0.289183223,0.709713024,762,0.420529801,"DEM - STANTON, GREG",DEM
0098 CENTENNIAL,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",1081,507,572,0.469010176,0.529139685,65,0.06012951,"DEM - STANTON, GREG",DEM
0099 CENTRAL HIGH,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",1706,387,1316,0.226846424,0.771395076,929,0.544548652,"DEM - STANTON, GREG",DEM
0100 CHALLENGER,US Rep CD 7,NA,"DEM - GALLEGO, RUBEN",1007,NA,830,NA,0.824230387,666,0.661370407,"DEM - GALLEGO, RUBEN",DEM
0101 CHANDLER HEIGHTS,US Rep CD 5,"REP - BIGGS, ANDY","DEM - GREENE, JOAN",3643,2247,1394,0.616799341,0.382651661,853,0.23414768,"REP - BIGGS, ANDY",REP
0102 CHAVEZ,US Rep CD 7,NA,"DEM - GALLEGO, RUBEN",553,NA,495,NA,0.895117541,441,0.797468354,"DEM - GALLEGO, RUBEN",DEM
0103 CHEATHAM,US Rep CD 7,NA,"DEM - GALLEGO, RUBEN",2654,NA,2248,NA,0.847023361,1889,0.71175584,"DEM - GALLEGO, RUBEN",DEM
0104 CHENEY,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",2477,1643,833,0.663302382,0.336293904,810,0.327008478,"REP - SCHWEIKERT, DAVID",REP
0105 CHILTON,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",1097,458,634,0.417502279,0.577939836,176,0.160437557,"DEM - STANTON, GREG",DEM
0106 CHOLLA,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",1900,858,1039,0.451578947,0.546842105,181,0.095263158,"DEM - MALIK, ANITA",DEM
0107 CHRISTY,US Rep CD 8,"REP - LESKO, DEBBIE","DEM - TIPIRNENI, HIRAL",1030,492,538,0.477669903,0.522330097,46,0.044660194,"DEM - TIPIRNENI, HIRAL",DEM
0108 CIELO,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",2450,1383,1064,0.564489796,0.434285714,319,0.130204082,"REP - SCHWEIKERT, DAVID",REP
0109 CIELO GRANDE,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",1711,903,804,0.527761543,0.469900643,99,0.0578609,"REP - SCHWEIKERT, DAVID",REP
0110 CITRUS,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",1708,561,1144,0.328454333,0.669789227,583,0.341334895,"DEM - STANTON, GREG",DEM
0111 CITRUS GARDENS,US Rep CD 5,"REP - BIGGS, ANDY","DEM - GREENE, JOAN",1919,1032,886,0.537780094,0.461698801,146,0.076081292,"REP - BIGGS, ANDY",REP
0112 CITRUS GROVES,US Rep CD 5,"REP - BIGGS, ANDY","DEM - GREENE, JOAN",2438,1447,987,0.593519278,0.404840033,460,0.188679245,"REP - BIGGS, ANDY",REP
0113 CLAY MINE,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",445,309,136,0.694382022,0.305617978,173,0.388764045,"REP - SCHWEIKERT, DAVID",REP
0114 CLEARVIEW,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",2401,1275,1125,0.531028738,0.468554769,150,0.062473969,"REP - SCHWEIKERT, DAVID",REP
0115 CLEARWATER,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",974,619,354,0.635523614,0.363449692,265,0.272073922,"REP - SCHWEIKERT, DAVID",REP
0116 CLIFFVIEW,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",970,337,633,0.34742268,0.65257732,296,0.305154639,"DEM - STANTON, GREG",DEM
0117 CLOUD,US Rep CD 5,"REP - BIGGS, ANDY","DEM - GREENE, JOAN",2220,1364,855,0.614414414,0.385135135,509,0.229279279,"REP - BIGGS, ANDY",REP
0118 CLOVER,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",625,286,338,0.4576,0.5408,52,0.0832,"DEM - STANTON, GREG",DEM
0119 CLUB WEST,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",3574,1715,1858,0.479854505,0.519865697,143,0.040011192,"DEM - STANTON, GREG",DEM
0120 COCOPAH,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",1402,821,579,0.585592011,0.412981455,242,0.172610556,"REP - SCHWEIKERT, DAVID",REP
0121 COLDWATER RIDGE,US Rep CD 3,"REP - PIERSON, NICOLAS ''NICK''","DEM - GRIJALVA, RAÚL",1669,488,1175,0.292390653,0.70401438,687,0.411623727,"DEM - GRIJALVA, RAÚL",DEM
0122 COLONIA,US Rep CD 5,"REP - BIGGS, ANDY","DEM - GREENE, JOAN",3676,1818,1854,0.494559304,0.504352557,36,0.009793254,"DEM - GREENE, JOAN",DEM
0123 COLONNADE,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",2027,628,1397,0.309817464,0.689195856,769,0.379378392,"DEM - STANTON, GREG",DEM
0124 COLTER,US Rep CD 7,NA,"DEM - GALLEGO, RUBEN",744,NA,622,NA,0.836021505,511,0.686827957,"DEM - GALLEGO, RUBEN",DEM
0125 COMET,US Rep CD 8,"REP - LESKO, DEBBIE","DEM - TIPIRNENI, HIRAL",2039,1042,991,0.511034821,0.48602256,51,0.025012261,"REP - LESKO, DEBBIE",REP
0126 COMMONWEALTH,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",1034,338,695,0.32688588,0.672147002,357,0.345261122,"DEM - STANTON, GREG",DEM
0127 COMPADRE,US Rep CD 5,"REP - BIGGS, ANDY","DEM - GREENE, JOAN",3528,1812,1711,0.513605442,0.484977324,101,0.028628118,"REP - BIGGS, ANDY",REP
0128 COMSTOCK,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",1291,610,680,0.472501936,0.52672347,70,0.054221534,"DEM - STANTON, GREG",DEM
0129 CONCORD,US Rep CD 5,"REP - BIGGS, ANDY","DEM - GREENE, JOAN",1193,568,622,0.476110645,0.521374686,54,0.04526404,"DEM - GREENE, JOAN",DEM
0130 CONQUISTADOR,US Rep CD 8,"REP - LESKO, DEBBIE","DEM - TIPIRNENI, HIRAL",1105,664,441,0.600904977,0.399095023,223,0.201809955,"REP - LESKO, DEBBIE",REP
0131 CONTENTION MINE,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",955,453,501,0.47434555,0.52460733,48,0.05026178,"DEM - MALIK, ANITA",DEM
0132 COPPER HILLS,US Rep CD 6,"REP - SCHWEIKERT, DAVID","DEM - MALIK, ANITA",2045,1163,880,0.568704156,0.430317848,283,0.138386308,"REP - SCHWEIKERT, DAVID",REP
0133 COPPERWOOD,US Rep CD 8,"REP - LESKO, DEBBIE","DEM - TIPIRNENI, HIRAL",1018,482,535,0.473477407,0.525540275,53,0.052062868,"DEM - TIPIRNENI, HIRAL",DEM
0134 CORA,US Rep CD 3,"REP - PIERSON, NICOLAS ''NICK''","DEM - GRIJALVA, RAÚL",605,123,480,0.203305785,0.79338843,357,0.590082645,"DEM - GRIJALVA, RAÚL",DEM
0135 CORBELL,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",2859,1126,1732,0.393844001,0.605806226,606,0.211962225,"DEM - STANTON, GREG",DEM
0136 CORDES,US Rep CD 3,"REP - PIERSON, NICOLAS ''NICK''","DEM - GRIJALVA, RAÚL",633,151,482,0.238546603,0.761453397,331,0.522906793,"DEM - GRIJALVA, RAÚL",DEM
0137 CORDONIZ,US Rep CD 3,"REP - PIERSON, NICOLAS ''NICK''","DEM - GRIJALVA, RAÚL",1370,484,884,0.353284672,0.645255474,400,0.291970803,"DEM - GRIJALVA, RAÚL",DEM
0138 CORDOVA,US Rep CD 7,NA,"DEM - GALLEGO, RUBEN",474,NA,392,NA,0.827004219,313,0.660337553,"DEM - GALLEGO, RUBEN",DEM
0139 CORONA,US Rep CD 9,"REP - FERRARA, STEPHEN L.","DEM - STANTON, GREG",1246,515,731,0.413322632,0.586677368,216,0.173354735,"DEM - STANTON, GREG",DEM
